run_id,ts,experiment,cell,label,engine,n,ef,k,concurrency,selectivity,trial,p50_ms,p95_ms,p99_ms,qps,recall_at_10,recall_at_50,recall_at_100,error_rate,n_measured,invalid,index_build_s,time_to_searchable_s,rss_mb,host_ok
qdrant-500k,2026-09-13T10:01:43.186840+00:00,E2,e2_concurrency,e2_concurrency,qdrant,500000,64.0,10.0,8.0,100,1.0,20.463549997657537,33.78829999710433,49.81140802497973,357.04574069819955,0.9943999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1081.3,True
qdrant-500k,2026-09-13T10:01:54.797133+00:00,E3,e3_filter,e3_filter,qdrant,500000,64.0,10.0,1.0,100,1.0,7.183649984654039,32.259129991871305,33.547111984225914,77.6155099631246,0.9943999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1081.3,True
qdrant-500k,2026-09-13T10:02:00.722948+00:00,E3,e3_filter,e3_filter,qdrant,500000,64.0,10.0,4.0,100,1.0,11.725649994332343,25.106460004462818,33.33443300449288,305.1826359368068,0.9943999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1080.3,True
qdrant-500k,2026-09-13T10:02:11.904574+00:00,E3,e3_filter,e3_filter,qdrant,500000,64.0,10.0,1.0,50,1.0,7.894049980677664,32.35408999607898,34.045930013526224,76.3924934476216,0.4967999999999998,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1082.4,True
qdrant-500k,2026-09-13T10:02:19.231607+00:00,E3,e3_filter,e3_filter,qdrant,500000,64.0,10.0,4.0,50,1.0,11.92849999642931,31.530220038257532,36.77417400525882,277.4122716976355,0.4967999999999998,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1081.3,True
qdrant-500k,2026-09-13T10:02:30.875839+00:00,E3,e3_filter,e3_filter,qdrant,500000,64.0,10.0,1.0,10,1.0,8.378650003578514,32.259205012815066,34.491513996035785,69.72526488514742,0.10420000000000043,0.10243999999999989,0.08850000000000048,0.0,500.0,False,,,1082.4,True
qdrant-500k,2026-09-13T10:02:37.031657+00:00,E3,e3_filter,e3_filter,qdrant,500000,64.0,10.0,4.0,10,1.0,11.50320001761429,31.682439960422908,35.72602200496476,278.2370389245564,0.10420000000000043,0.10243999999999989,0.08850000000000048,0.0,500.0,False,,,1081.3,True
qdrant-500k,2026-09-13T10:02:47.777692+00:00,E3,e3_filter,e3_filter,qdrant,500000,64.0,10.0,1.0,1,1.0,7.448399992426857,31.57939500233624,33.16453796811402,83.42716943246357,0.01639999999999998,0.01351999999999993,0.0132999999999999,0.0,500.0,False,,,1081.3,True
qdrant-500k,2026-09-13T10:02:53.980943+00:00,E3,e3_filter,e3_filter,qdrant,500000,64.0,10.0,4.0,1,1.0,12.666549970163032,30.384524972760115,35.6457479915116,268.22864432217557,0.01639999999999998,0.01351999999999993,0.0132999999999999,0.0,500.0,False,,,1082.4,True
qdrant-500k,2026-09-13T10:02:57.260795+00:00,E5,e5_cold,cold_no_warmup,qdrant,500000,64.0,,,,,7.818099984433502,32.0255049970001,32.921693974058144,78.33458173085302,,,,0.0,50.0,,,,,
